fullvisitorid,channelgrouping,time,country,city,totaltransactionrevenue,transactions,timeonsite,pageviews,sessionqualitydim,date,visitid,type,productquantity,productprice,productsku,v2productname,v2productcategory,productvariant,currencycode,transactionrevenue,transactionid,pagetitle,searchkeyword,pagepathlevel1,ecommerceaction_type,ecommerceaction_step,ecommerceaction_option
5.40E+18,Organic Search,0,Germany,not available in demo dataset,NULL,NULL,0,1,NULL,2017-07-01,1498931031,PAGE,NULL,15,GGOEGBPB021199,Google Slim Utility Travel Bag,Home/Bags/,(not set),USD,NULL,NULL,Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.16E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,2,1,2017-08-01,1501641823,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.77E+18,Organic Search,167034,United States,not available in demo dataset,NULL,NULL,167034,9,NULL,2017-05-10,1494444441,PAGE,NULL,30,GGOEGAAX0309,Android Women's Long Sleeve Blended Cardigan Grey,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,NULL,NULL,Women's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.03E+18,Organic Search,0,Malaysia,not available in demo dataset,NULL,NULL,0,1,1,2017-07-07,1499412876,PAGE,NULL,0,9184734,Nest® Learning Thermostat 3rd Gen-USA - Copper,(not set),(not set),USD,NULL,NULL,Google Power Bank,NULL,/google+redesign/,0,1,NULL
5.53E+18,Organic Search,61169,United States,San Jose,NULL,NULL,61169,4,NULL,2017-05-09,1494363054,PAGE,NULL,24,GGOEGOCR078499,Google Spiral Leather Journal,Home/Spring Sale!/,(not set),USD,NULL,NULL,Spring Sale,NULL,/store.html,0,1,NULL
8.64E+18,Organic Search,0,South Korea,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-16,1497634283,PAGE,NULL,5,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.82E+18,Organic Search,100553,India,Chennai,NULL,NULL,100553,2,NULL,2017-05-17,1495033910,PAGE,NULL,5,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Drinkware/,(not set),USD,NULL,NULL,Drinkware | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.33E+18,Organic Search,321031,United States,New York,NULL,NULL,321031,8,NULL,2017-06-29,1498749909,PAGE,NULL,56,GGOEGAAX0361,Android Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,NULL,NULL,Women's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.88E+18,Organic Search,0,Ukraine,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-14,1497435224,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.00E+17,Organic Search,85381,France,Paris,NULL,NULL,85381,5,1,2017-07-27,1501139617,PAGE,NULL,23,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.99E+18,Organic Search,126234,United States,San Jose,NULL,NULL,126234,3,1,2017-07-21,1500653586,PAGE,NULL,12,GGOEGKWQ060910,Google Bib White,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.51E+18,Organic Search,0,Indonesia,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-24,1495660256,PAGE,NULL,100,GGOEGBRJ037299,Google Alpine Style Backpack,Home/Shop by Brand/Google/,(not set),USD,NULL,NULL,Google | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.36E+18,Organic Search,42667,United States,New York,NULL,NULL,42667,2,NULL,2017-06-21,1498063832,PAGE,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.06E+18,Organic Search,9386,United States,Mountain View,NULL,NULL,9386,4,NULL,2017-05-25,1495747774,PAGE,NULL,3,GGOEWFKA082999,Waze Baby on Board Window Decal,Home/Accessories/Stickers/,(not set),USD,NULL,NULL,Stickers | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.40E+16,Organic Search,34901,United Kingdom,not available in demo dataset,NULL,NULL,34901,4,NULL,2017-07-01,1498924115,PAGE,NULL,2,GGOEGKAA019299,Switch Tone Color Crayon Pen,Home/Office/,(not set),USD,NULL,NULL,Office | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.58E+17,Referral,7706,United States,San Francisco,NULL,NULL,7706,3,NULL,2017-06-06,1496813560,PAGE,NULL,7,GGOEGCBB074199,Google Car Clip Phone Holder,Home/Electronics/Electronics Accessories/,(not set),USD,NULL,NULL,Accessories | Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.57E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-01,1496362834,PAGE,NULL,0,9182739,Google Men's Watershed Full Zip Hoodie Grey,(not set),(not set),USD,NULL,NULL,Google Snapback Hat Black,NULL,/google+redesign/,0,1,NULL
8.18E+18,Referral,21863,United States,New York,NULL,NULL,21863,5,NULL,2017-05-05,1494015728,PAGE,NULL,17,GGOEGAAX0655,Google Toddler Short Sleeve T-shirt Grey,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,NULL,NULL,Toddler | Kids' Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.76E+18,Direct,65461,Brazil,not available in demo dataset,NULL,NULL,65461,4,1,2017-07-07,1499472095,PAGE,NULL,12,GGOEGCNB021099,Seat Pack Organizer,Home/Accessories/Fun/,(not set),USD,NULL,NULL,Fun | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.97E+18,Referral,45108,United States,Los Angeles,NULL,NULL,45108,6,NULL,2017-06-30,1498857366,PAGE,NULL,249,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,NULL,NULL,Nest-USA,NULL,/google+redesign/,0,1,NULL
9.99E+18,Organic Search,0,Greece,Athens,NULL,NULL,0,2,1,2017-07-14,1500018106,PAGE,NULL,5,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.92E+18,Referral,380680,United States,Mountain View,NULL,NULL,380680,5,NULL,2017-06-15,1497556964,PAGE,NULL,2,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/Fun/,(not set),USD,NULL,NULL,Fun | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.82E+17,Organic Search,0,Spain,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-15,1497528559,PAGE,NULL,20,GGOEAXXX0808,Android Men's Engineer Short Sleeve Tee Charcoal,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.33E+18,Organic Search,74089,United States,not available in demo dataset,NULL,NULL,74089,4,NULL,2017-05-05,1494042221,PAGE,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.88E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,1,2017-07-15,1500175057,PAGE,NULL,19,GGOEGHPB080410,Google 5-Panel Snapback Cap,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
5.28E+17,Organic Search,0,India,not available in demo dataset,NULL,NULL,0,2,NULL,2017-05-07,1494158259,PAGE,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.51E+18,Organic Search,26575,United States,not available in demo dataset,NULL,NULL,26575,5,NULL,2017-05-17,1495069459,PAGE,NULL,17,GGOEGAAX0104,Google Men's 100% Cotton Short Sleeve Hero Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.67E+18,Direct,0,United States,not available in demo dataset,NULL,NULL,0,1,1,2017-07-27,1501164610,PAGE,NULL,99,GGOEGAAX0598,Google Men's Convertible Vest-Jacket Pewter,Home/Apparel/Men's/Men's-Performance Wear/,(not set),USD,NULL,NULL,Men's Performance Wear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.19E+18,Referral,103259,United States,San Bruno,NULL,NULL,103259,6,1,2017-07-07,1499467261,PAGE,NULL,20,GGOEAHPA004110,Android Wool Heather Cap Heather/Black,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.13E+17,Organic Search,0,Singapore,Singapore,NULL,NULL,0,1,1,2017-07-22,1500744712,PAGE,NULL,19,GGOEGAAX0325,YouTube Men's Short Sleeve Hero Tee Charcoal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.36E+18,Organic Search,0,China,not available in demo dataset,NULL,NULL,0,2,NULL,2017-06-23,1498210001,PAGE,NULL,19,GGOEGAAX0339,Google Men's Vintage Badge Tee White,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.90E+17,Referral,64614,United Kingdom,London,NULL,NULL,64614,5,1,2017-07-26,1501066353,PAGE,NULL,10,GGOEGBJC014399,Google Tote Bag,Home/Bags/,(not set),USD,NULL,NULL,Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.43E+18,Referral,0,Spain,Madrid,NULL,NULL,0,1,NULL,2017-06-22,1498129153,PAGE,NULL,5,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.74E+18,Organic Search,21117,United States,not available in demo dataset,NULL,NULL,21117,4,NULL,2017-06-01,1496378026,PAGE,NULL,60,GGOEGEHQ024099,Clip-on Compact Charger,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.90E+18,Referral,16936,Canada,not available in demo dataset,NULL,NULL,16936,5,NULL,2017-06-09,1497037787,PAGE,NULL,56,GGOEGBRJ037399,Google Rucksack,Home/Shop by Brand/Google/,(not set),USD,NULL,NULL,Google | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.18E+18,Organic Search,0,United Kingdom,not available in demo dataset,NULL,NULL,0,1,1,2017-07-23,1500850954,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.03E+18,Direct,35171,United States,not available in demo dataset,NULL,NULL,35171,2,1,2017-08-01,1501588177,PAGE,NULL,30,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.68E+18,Referral,0,United States,Mountain View,NULL,NULL,0,1,NULL,2017-05-28,1496009362,PAGE,NULL,249,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Home/Nest/Nest-USA/,(not set),USD,NULL,NULL,Nest-USA,NULL,/google+redesign/,0,1,NULL
7.49E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-13,1494716156,PAGE,NULL,70,GGOEGBRJ037399,Google Rucksack,Home/Bags/,(not set),USD,NULL,NULL,Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.94E+18,Organic Search,0,India,New Delhi,NULL,NULL,0,1,NULL,2017-06-08,1496934308,PAGE,NULL,5,GGOEGBJC019999,Collapsible Shopping Bag,Home/Bags/,(not set),USD,NULL,NULL,Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.69E+17,Direct,0,Philippines,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-20,1495346211,PAGE,NULL,2,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/,(not set),USD,NULL,NULL,Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.22E+18,Direct,46972,Mexico,Mexico City,NULL,NULL,46972,3,1,2017-07-12,1499922982,PAGE,NULL,70,GGOEGBRJ037399,Google Rucksack,Home/Shop by Brand/Google/,(not set),USD,NULL,NULL,Google | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.86E+18,Organic Search,53309,United States,not available in demo dataset,NULL,NULL,53309,8,NULL,2017-06-02,1496459345,PAGE,NULL,3,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Home/Shop by Brand/Google/,(not set),USD,NULL,NULL,Google | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.52E+18,Organic Search,0,Belgium,not available in demo dataset,NULL,NULL,0,1,1,2017-07-16,1500241479,PAGE,NULL,17,GGOEGAAX0318,YouTube Men's Short Sleeve Hero Tee Black,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.54E+18,Direct,131803,South Korea,Seoul,NULL,NULL,131803,4,1,2017-07-12,1499911331,PAGE,NULL,5,GGOEGBMJ013399,Sport Bag,Home/Bags/,(not set),USD,NULL,NULL,Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.64E+18,Referral,189504,United States,Palo Alto,NULL,NULL,189504,4,2,2017-08-01,1501610247,PAGE,NULL,70,GGOEGAAX0593,Google Men's Airflow 1/4 Zip Pullover Lapis,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,NULL,NULL,Men's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.89E+18,Direct,51182,United States,Mountain View,NULL,NULL,51182,5,1,2017-07-09,1499632636,PAGE,NULL,19,GGOEGAAX0340,Google Men's Vintage Badge Tee Sage,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.04E+18,Organic Search,0,India,Pune,NULL,NULL,0,1,NULL,2017-05-30,1496142192,PAGE,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.51E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-09,1494342853,PAGE,NULL,2,GGOEYFKQ020699,YouTube Custom Decals,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.96E+18,Organic Search,55895,Netherlands,not available in demo dataset,NULL,NULL,55895,4,NULL,2017-05-15,1494889947,PAGE,NULL,19,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.69E+18,Direct,81921,Germany,not available in demo dataset,NULL,NULL,81921,5,NULL,2017-06-02,1496448241,PAGE,NULL,9,GGOEAOBH078799,Android Luggage Tag,Home/Shop by Brand/Android/,(not set),USD,NULL,NULL,Android | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.13E+18,Organic Search,0,United Kingdom,not available in demo dataset,NULL,NULL,0,1,1,2017-07-11,1499771263,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
2.00E+18,Organic Search,23670,Switzerland,not available in demo dataset,NULL,NULL,23670,5,NULL,2017-06-17,1497726540,PAGE,NULL,19,GGOEGHPJ080110,Google 5-Panel Cap,Home/Apparel/,(not set),USD,NULL,NULL,Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.12E+18,Display,0,United States,Los Angeles,NULL,NULL,0,1,NULL,2017-05-10,1494451155,PAGE,NULL,23,GGOEGESB015099,Basecamp Explorer Powerbank Flashlight,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.63E+17,Organic Search,134756,Germany,not available in demo dataset,NULL,NULL,134756,3,NULL,2017-05-01,1493673971,PAGE,NULL,2,GGOEGCKQ013199,1 oz Hand Sanitizer,Home/Accessories/,(not set),USD,NULL,NULL,Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.41E+18,Referral,96693,Israel,Tel Aviv-Yafo,NULL,NULL,96693,8,NULL,2017-06-06,1496734504,PAGE,NULL,70,GGOEGBRJ037399,Google Rucksack,Home/Bags/Backpacks/,(not set),USD,NULL,NULL,Backpacks | Bags | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.02E+18,Referral,5977,United States,Mountain View,NULL,NULL,5977,3,NULL,2017-05-26,1495822969,PAGE,NULL,3,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Home/Accessories/Fun/,(not set),USD,NULL,NULL,Fun | Accessories | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
6.57E+18,Organic Search,305497,Sri Lanka,not available in demo dataset,NULL,NULL,305497,5,NULL,2017-05-26,1495865680,PAGE,NULL,19,GGOEGAAX0340,Google Men's Vintage Badge Tee Sage,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/store.html,0,1,NULL
7.03E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,1,NULL,2017-06-15,1497561873,PAGE,NULL,5,GGOEGBFC018799,Electronics Accessory Pouch,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.87E+18,Organic Search,0,United Kingdom,not available in demo dataset,NULL,NULL,0,2,NULL,2017-05-18,1495155726,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.76E+18,Organic Search,0,Sweden,not available in demo dataset,NULL,NULL,0,1,1,2017-07-26,1501087754,PAGE,NULL,20,GGOEGAAX0366,Google Women's Scoop Neck Tee White,Home/Apparel/Women's/Women's-T-Shirts/,(not set),USD,NULL,NULL,Women's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.32E+17,Organic Search,373579,United States,Fremont,NULL,NULL,373579,2,1,2017-07-12,1499893907,PAGE,NULL,19,GGOEGAAX0341,Google Women's Vintage Hero Tee Black,Home/Apparel/Women's/,(not set),USD,NULL,NULL,Women's Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
1.73E+18,Direct,0,United States,not available in demo dataset,NULL,NULL,0,3,1,2017-07-25,1501034179,PAGE,NULL,21,GGOEGAAX0356,YouTube Men's Vintage Tank,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.80E+16,Referral,90174,United States,not available in demo dataset,NULL,NULL,90174,4,NULL,2017-05-22,1495459301,PAGE,NULL,10,GGOEGKWR060810,Google Bib Red,Home/Apparel/Kid's/,(not set),USD,NULL,NULL,Kids' Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.12E+18,Direct,0,Brazil,not available in demo dataset,NULL,NULL,0,4,1,2017-07-04,1499186292,PAGE,NULL,0,9182751,Google Men's Performance Full Zip Jacket Black,(not set),(not set),USD,NULL,NULL,Google Alpine Style Backpack,NULL,/google+redesign/,0,1,NULL
3.38E+18,Organic Search,0,Greece,Athens,NULL,NULL,0,1,NULL,2017-05-31,1496248560,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.46E+18,Direct,0,United States,New York,NULL,NULL,0,1,NULL,2017-06-12,1497283644,PAGE,NULL,11,GGOEYHPB072210,YouTube Twill Cap,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.00E+18,Organic Search,0,United States,not available in demo dataset,NULL,NULL,0,3,1,2017-07-25,1501006530,PAGE,NULL,15,GGOEYOCR077799,YouTube Hard Cover Journal,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.05E+18,Direct,165185,United States,New York,NULL,NULL,165185,3,NULL,2017-06-04,1496590346,PAGE,NULL,24,GGOEGOCR078499,Google Spiral Leather Journal,Home/Clearance Sale/,(not set),USD,NULL,NULL,Clearance Sale,NULL,/store.html,0,1,NULL
6.85E+18,Referral,42988,United States,New York,NULL,NULL,42988,8,11,2017-07-10,1499713258,PAGE,NULL,119,GGOENEBQ079099,Nest® Protect Smoke + CO White Battery Alarm-USA,Home/Nest/Nest-USA/,(not set),USD,NULL,NULL,Nest-USA,NULL,/google+redesign/,0,1,NULL
4.62E+17,Direct,0,Canada,not available in demo dataset,NULL,NULL,0,2,NULL,2017-05-18,1495090739,PAGE,NULL,110,GGOEGAAX0568,Google Men's Watershed Full Zip Hoodie Grey,Home/Apparel/Men's/Men's-Outerwear/,(not set),USD,NULL,NULL,Men's Outerwear | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
4.68E+18,Direct,0,Russia,not available in demo dataset,NULL,NULL,0,1,NULL,2017-05-21,1495422672,PAGE,NULL,5,GGOEGBFC018799,Electronics Accessory Pouch,Home/Electronics/,(not set),USD,NULL,NULL,Electronics | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.91E+17,Direct,15807,United States,Sunnyvale,NULL,NULL,15807,2,NULL,2017-06-02,1496434546,PAGE,NULL,19,GGOEGAAX0340,Google Men's Vintage Badge Tee Sage,Home/Apparel/Men's/,(not set),USD,NULL,NULL,Men's Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
3.83E+18,Organic Search,0,France,not available in demo dataset,NULL,NULL,0,3,NULL,2017-06-20,1497990155,PAGE,NULL,30,GGOEGAAX0351,YouTube Men's Vintage Henley,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
8.60E+18,Direct,0,United States,Redmond,NULL,NULL,0,1,NULL,2017-06-19,1497937600,PAGE,NULL,5,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Home/Shop by Brand/YouTube/,(not set),USD,NULL,NULL,YouTube | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
9.09E+18,Organic Search,0,Germany,not available in demo dataset,NULL,NULL,0,2,1,2017-07-28,1501245948,PAGE,NULL,19,GGOEGAAX0338,Google Men's Vintage Badge Tee Black,Home/Apparel/Men's/Men's-T-Shirts/,(not set),USD,NULL,NULL,Men's T-Shirts | Apparel | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
7.76E+18,Referral,995396,United States,Mountain View,NULL,NULL,995396,9,11,2017-07-19,1500529234,PAGE,NULL,24,GGOEGAAX0352,Android Men's Vintage Henley,Home/Shop by Brand/Android/,(not set),USD,NULL,NULL,Android | Shop by Brand | Google Merchandise Store,NULL,/google+redesign/,0,1,NULL
